year,country,ccode,obsid,leader,tstart,tstop,event,event2,sanction,sanction_fin,sanction_trade,polity2,demobin,anocracy,autocracy,regime3,gwf_personal,gwf_military,gwf_party,Llog_gdppc,Llog_pop,Llog_imports_gdp_pc,Llog_oil_gas,cold_war,relfrac,gmlmidongoing
1962,Algeria,615,ALG-1962-1,Ben Khedda,0,84,0,1,1,1,0,-8,0,0,1,Autocracy,NA,NA,NA,NA,NA,NA,NA,1,0.09821310003140948,1
1962,Algeria,615,ALG-1962-2,Bella,0,96,0,0,1,1,0,-8,0,0,1,Autocracy,NA,NA,NA,NA,NA,NA,NA,1,0.09821310003140948,1
1963,Algeria,615,ALG-1962-2,Bella,97,461,0,0,0,0,0,-8,0,0,1,Autocracy,0,0,1,7.7336835707759,16.213492008867387,1.3207263229693962,5.0052805673274205,1,0.09181008076446662,1
1964,Algeria,615,ALG-1962-2,Bella,462,827,0,0,0,0,0,-8,0,0,1,Autocracy,0,0,1,7.943782692458625,16.23791022164929,1.1474125867162444,5.127668760177914,1,0.08578148079456038,1
1965,Algeria,615,ALG-1962-2,Bella,828,997,1,1,1,1,1,-9,0,0,1,Autocracy,0,0,1,7.965198290612176,16.267623490477256,1.1303384974330628,5.215194230112959,1,0.08011134085691263,0
1965,Algeria,615,ALG-1965,Boumedienne,0,195,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.08011134085691263,0
1966,Algeria,615,ALG-1965,Boumedienne,196,560,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,8.000014093678072,16.297336717911705,1.0583304098602382,5.2115521466080015,1,0.07478398395192187,0
1967,Algeria,615,ALG-1965,Boumedienne,561,925,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,7.919356190660617,16.328286881954565,1.0584720317878393,5.392541330343293,1,0.06978324049554407,0
1968,Algeria,615,ALG-1965,Boumedienne,926,1291,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,7.9748769005588755,16.36186494169935,0.9981211890705091,5.476560053683853,1,0.06509303452040605,1
1969,Algeria,615,ALG-1965,Boumedienne,1292,1656,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,8.055475141757274,16.391648397959973,1.0814239185526118,5.530389500927491,1,0.06069751189387029,0
1970,Algeria,615,ALG-1965,Boumedienne,1657,2021,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,8.118207049405783,16.420294641218177,1.1602381985629495,5.493525028091987,1,0.056581189382711394,1
1971,Algeria,615,ALG-1965,Boumedienne,2022,2386,0,0,1,1,1,-9,0,0,1,Autocracy,0,0,1,8.184513753033722,16.44968785671759,1.2493582296470296,5.6123409872132966,1,0.05272868233266215,0
1972,Algeria,615,ALG-1965,Boumedienne,2387,2752,0,0,0,0,0,-9,0,0,1,Autocracy,0,0,1,8.067149039910106,16.478241723553474,1.3007981359866865,5.60582208626545,1,0.04912557077919755,0
1973,Algeria,615,ALG-1965,Boumedienne,2753,3117,0,0,0,0,0,-9,0,0,1,Autocracy,0,0,1,8.228443883004033,16.50748469549835,1.2985210370831084,5.869470168880628,1,0.045757325343782074,0
1974,Algeria,615,ALG-1965,Boumedienne,3118,3482,0,0,0,0,0,-9,0,0,1,Autocracy,0,0,1,8.231376045573969,16.53665623776272,1.6522829084970465,6.092591178507225,1,0.04261015640883126,0
1975,Algeria,615,ALG-1965,Boumedienne,3483,3847,0,0,0,0,0,-9,0,0,1,Autocracy,0,0,1,8.261009786023827,16.566185926892164,2.080713498876148,6.899454451252895,1,0.039671073779598554,1
1976,Algeria,615,ALG-1965,Boumedienne,3848,4213,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.299037181613066,16.596826834067087,2.3292556165022273,6.7798992053337654,1,0.03692755998575292,0
1977,Algeria,615,ALG-1965,Boumedienne,4214,4578,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.332548939252638,16.62699650354015,2.165597966589976,6.914318440275918,1,0.034367605543462965,0
1978,Algeria,615,ALG-1965,Boumedienne,4579,4939,0,1,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.388905171114706,16.65767221675407,2.3369678214944747,7.024822918358013,1,0.031979556780362905,0
1978,Algeria,615,ALG-1978,Bitat,0,4,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.031979556780362905,0
1979,Algeria,615,ALG-1978,Bitat,5,42,0,1,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.47886807709457,16.68827080631155,2.407480031568958,7.083989255511434,1,0.029753134432090822,0
1979,Algeria,615,ALG-1979,Benjedid,0,327,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.029753134432090822,1
1980,Algeria,615,ALG-1979,Benjedid,328,693,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.534640105019959,16.718575416532694,2.308475766857065,7.6001335594747745,1,0.027677494117147927,1
1981,Algeria,615,ALG-1979,Benjedid,694,1058,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.521981708148035,16.749689769459543,2.4994329642329935,7.554747715326504,1,0.025743415072722153,0
1982,Algeria,615,ALG-1979,Benjedid,1059,1423,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.515391569469609,16.781146238693285,2.5362467378016733,7.465120721432746,1,0.023941355220410743,0
1983,Algeria,615,ALG-1979,Benjedid,1424,1788,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.545780648268149,16.812929059037213,2.4351609937556105,7.444729528134751,1,0.02226304138966473,0
1984,Algeria,615,ALG-1979,Benjedid,1789,2154,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.564649132572534,16.844725091970332,2.3596450083750096,7.305098150936953,1,0.020700112773333945,1
1985,Algeria,615,ALG-1979,Benjedid,2155,2519,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.586905803827538,16.876119389265025,2.318638813404107,7.250622698982671,1,0.019244913478919545,0
1986,Algeria,615,ALG-1979,Benjedid,2520,2884,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.606851063346772,16.90693702848765,2.2168233157285755,7.11531871386913,1,0.017890315082518593,0
1987,Algeria,615,ALG-1979,Benjedid,2885,3249,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.568266461600238,16.935340907489742,2.1685096573981597,6.818244578197111,1,0.016629722457157436,0
1988,Algeria,615,ALG-1979,Benjedid,3250,3615,0,0,1,1,0,-9,0,0,1,Autocracy,0,0,1,8.534640105019959,16.962028828572322,1.9390040057077078,6.691194572245763,1,0.015456887697494981,0
1989,Algeria,615,ALG-1979,Benjedid,3616,3980,0,0,1,1,0,-2,0,1,0,Anocracy,0,0,1,8.48673398393153,16.988583923026145,2.0072874373596403,6.540208054115308,1,0.014365517043422371,0
1990,Algeria,615,ALG-1979,Benjedid,3981,4345,0,0,1,1,0,-2,0,1,0,Anocracy,0,0,1,8.494743062578646,17.014032847814498,2.16369164678741,6.580050815174351,1,0.013350271733214902,0
1991,Algeria,615,ALG-1979,Benjedid,4346,4710,0,0,1,1,0,-2,0,1,0,Anocracy,0,0,1,8.454679286026995,17.037941336490324,2.220677272890599,6.299912098205478,1,0.012406174925772118,0
1992,Algeria,615,ALG-1979,Benjedid,4711,4721,1,1,1,1,1,-7,0,0,1,Autocracy,0,0,1,8.457067726601908,17.06285721480817,1.9939259100160955,6.245896624225916,0,0.011528025844733003,0
1992,Algeria,615,ALG-1992-1,Boudiaf,0,167,1,1,1,1,1,-7,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,0,0.011528025844733003,0
1992,Algeria,615,ALG-1992-2,Kafi,0,182,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,0,0.011528025844733003,0
1993,Algeria,615,ALG-1992-2,Kafi,183,547,0,0,1,1,1,-7,0,0,1,Autocracy,0,1,0,8.486780030447612,17.088380885669356,2.048603531287272,6.078404304405816,0,0.010711592141773973,0
1994,Algeria,615,ALG-1992-2,Kafi,548,578,0,1,1,1,1,-7,0,0,1,Autocracy,0,1,0,8.47989074395873,17.11302860258815,2.0444777691967815,5.982644318198724,0,0.009952420988401545,0
1994,Algeria,615,ALG-1994,Zeroual,0,334,0,0,1,1,1,-7,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,0,0.009952420988401545,0
1995,Algeria,615,ALG-1994,Zeroual,335,699,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.488173234170109,17.13501873833701,2.0952378805307244,5.816353520835781,0,0.00924643951414117,0
1996,Algeria,615,ALG-1994,Zeroual,700,1065,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.545272065001674,17.15510448474251,2.1321961689045352,6.105595209247812,0,0.008590553552020319,0
1997,Algeria,615,ALG-1994,Zeroual,1066,1430,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.603670740327354,17.1731565291927,1.9191765988248277,6.231290030540301,0,0.007980462218314943,0
1998,Algeria,615,ALG-1994,Zeroual,1431,1795,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.637369834264991,17.18968440421162,1.83728465388351,6.224256688801232,0,0.007413644152257537,0
1999,Algeria,615,ALG-1994,Zeroual,1796,1912,0,1,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.711077197503222,17.204939293305877,1.8286229485691663,5.950466505744213,0,0.006886771719381346,0
1999,Algeria,615,ALG-1999,Bouteflika,0,248,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,0,0.006886771719381346,0
2000,Algeria,615,ALG-1999,Bouteflika,249,614,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.767408333001597,17.219478764011267,1.7489138373558621,6.193179362698085,0,0.006397105802149805,0
2001,Algeria,615,ALG-1999,Bouteflika,615,979,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.829746477059716,17.23371810954866,1.673036231491242,6.68269984892783,0,0.005942098833847109,0
2002,Algeria,615,ALG-1999,Bouteflika,980,1344,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.884367233974718,17.247953344643516,1.6796665158684125,6.984680874286643,0,0.005519396559109158,0
2003,Algeria,615,ALG-1999,Bouteflika,1345,1709,0,0,1,1,0,-3,0,1,0,Anocracy,0,1,0,8.963779533787502,17.262216534857195,1.7600618330044164,6.921803335230205,0,0.005126639080435869,1
2004,Algeria,615,ALG-1999,Bouteflika,1710,2075,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.058374681385743,17.2764436959307,1.8891331602306232,7.3744953505542465,0,0.004761461491115226,0
2005,Algeria,615,ALG-1999,Bouteflika,2076,2440,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.125032363491224,17.291202979716836,1.9632823225937006,7.502243222215725,0,0.0044224917124412455,0
2006,Algeria,615,ALG-1999,Bouteflika,2441,2805,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.207298009618961,17.305482871749266,1.9563674391079628,7.93353623729061,0,0.004107357237621789,0
2007,Algeria,615,ALG-1999,Bouteflika,2806,3170,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.248192755964112,17.320659763543787,1.971611400348671,7.757121962988266,0,0.0038146789293823646,0
2008,Algeria,615,ALG-1999,Bouteflika,3171,3536,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.303351755814486,17.337907650313994,2.1220911046555004,7.78162089848609,0,0.003542876646730253,0
2009,Algeria,615,ALG-1999,Bouteflika,3537,3901,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.34792624458668,17.3558911638519,2.3932561081326265,8.002279266640292,0,0.003290167298945934,0
2010,Algeria,615,ALG-1999,Bouteflika,3902,4266,0,0,1,1,0,2,0,1,0,Anocracy,0,1,0,9.384883546827641,17.374456140607528,2.3736931497234033,7.346686231589204,0,0.0030557645129488664,0
2011,Algeria,615,ALG-1999,Bouteflika,4267,4631,0,0,1,1,0,2,0,1,0,Anocracy,NA,NA,NA,9.440478941117085,17.39360173719441,2.3009283107273277,7.42699594139285,0,0.0028376819022001287,NA
2012,Algeria,615,ALG-1999,Bouteflika,4632,4997,0,0,1,1,0,2,0,1,0,Anocracy,NA,NA,NA,9.488275092973083,17.412994310696416,2.378756502282482,7.550866596126216,0,0.0026353292489980085,NA
2013,Algeria,615,ALG-1999,Bouteflika,4998,5362,0,0,1,1,0,2,0,1,0,Anocracy,NA,NA,NA,9.502483332500836,17.432220851521723,2.408043742988345,7.350164753173012,0,0.002447316555296508,NA
2014,Algeria,615,ALG-1999,Bouteflika,5363,5727,0,0,1,1,0,2,0,1,0,Anocracy,NA,NA,NA,9.511056958559728,17.451262404787983,2.460446098994341,7.340935710067228,0,NA,NA
1975,Angola,540,ANG-1975,Neto,0,50,0,0,0,0,0,-7,0,0,1,Autocracy,NA,NA,NA,NA,NA,NA,NA,1,0.60246464423983,1
1976,Angola,540,ANG-1975,Neto,51,416,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.444248649496705,15.587994610896004,NA,5.786433290385784,1,0.60256931828579,1
1977,Angola,540,ANG-1975,Neto,417,781,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.327123292259293,15.597803022851416,NA,5.764230091929825,1,0.60264085363592,1
1978,Angola,540,ANG-1975,Neto,782,1146,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.313220387090301,15.634190075903133,2.1733316829078273,5.741179207049535,1,0.604349526389161,1
1979,Angola,540,ANG-1975,Neto,1147,1399,0,1,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.333023014386481,15.654023197462749,2.33125242568865,5.576662961334753,1,0.6061874369674886,1
1979,Angola,540,ANG-1979,Dos Santos,0,112,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,NA,NA,NA,NA,1,0.6061874369674886,1
1980,Angola,540,ANG-1979,Dos Santos,113,478,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.3310603052186325,15.679985339569255,2.517814091167109,6.309963238985221,1,0.607964399563276,1
1981,Angola,540,ANG-1979,Dos Santos,479,843,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.3343293503005365,15.72402735180176,2.6376929943714718,6.34826633583175,1,0.6096807165733144,1
1982,Angola,540,ANG-1979,Dos Santos,844,1208,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.293697720601438,15.74406728938784,2.820957637153705,6.1694010551692795,1,0.6113361678103679,1
1983,Angola,540,ANG-1979,Dos Santos,1209,1573,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.2254814727822945,15.764063782444918,2.4079753128422317,5.901250254184826,1,0.6129307376209799,1
1984,Angola,540,ANG-1979,Dos Santos,1574,1939,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.160845906664299,15.795205656659421,2.260286021417021,6.018645091041864,1,0.614464572241727,1
1985,Angola,540,ANG-1979,Dos Santos,1940,2304,0,0,0,0,0,-7,0,0,1,Autocracy,0,0,1,7.138073034044347,15.822710384948097,2.468943141148105,6.047135577346246,1,0.6159377213061339,1
1986,Angola,540,ANG-1979,Dos Santos,2305,2669,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,7.124478262493424,15.841644804834344,2.780968018366992,6.0608856731378316,1,0.6173500727107464,1
1987,Angola,540,ANG-1979,Dos Santos,2670,3034,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,7.00850518208228,15.863026869619691,2.590859114560416,5.583989722178399,1,0.6187019755894732,1
1988,Angola,540,ANG-1979,Dos Santos,3035,3400,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,7.099201743553092,15.879634887814785,2.612089064707691,5.952731335052048,1,0.6199934074663884,1
1989,Angola,540,ANG-1979,Dos Santos,3401,3765,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,7.215239978730097,15.897871583799898,2.6244103117692816,5.9132715135803755,1,0.6212244294051064,0
1990,Angola,540,ANG-1979,Dos Santos,3766,4130,0,0,1,1,1,-7,0,0,1,Autocracy,0,0,1,7.215239978730097,15.914000030463827,2.656289215889303,6.047451726066018,1,0.6223953739627699,0
1991,Angola,540,ANG-1979,Dos Santos,4131,4495,0,0,1,1,1,-4,0,1,0,Anocracy,0,0,1,7.232733136177615,15.931357073475366,2.7728508296661007,6.245942953276316,1,0.6235063229705284,0
1992,Angola,540,ANG-1979,Dos Santos,4496,4861,0,0,1,1,1,0,0,1,0,Anocracy,0,0,1,7.270415347756602,15.965790267523948,2.770319602124791,6.053728412367384,0,0.6245573332129516,0
1993,Angola,540,ANG-1979,Dos Santos,4862,5226,0,0,1,1,1,-1,0,1,0,Anocracy,0,0,1,7.236576526071221,16.0014314891291,3.104241591699347,6.057509866136698,0,0.625548769622168,0
1994,Angola,540,ANG-1979,Dos Santos,5227,5591,0,0,1,1,1,-2,0,1,0,Anocracy,0,0,1,6.985161261784014,16.03923640937911,2.7427358504338017,5.777541541464912,0,0.6264808331425311,1
1995,Angola,540,ANG-1979,Dos Santos,5592,5956,0,0,1,1,1,-3,0,1,0,Anocracy,0,0,1,7.021840954571173,16.07733615448502,2.672761096293601,5.749230658355186,0,0.6273538282875598,1
1996,Angola,540,ANG-1979,Dos Santos,5957,6322,0,0,1,1,1,-4,0,1,0,Anocracy,0,0,1,7.184749653344197,16.11446406472427,2.733591805061837,5.892370435042783,0,0.6281678450859391,0
1997,Angola,540,ANG-1979,Dos Santos,6323,6687,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.335623506865794,16.14890706641052,2.6488545765745326,6.156005379662629,0,0.6289233551476775,1
1998,Angola,540,ANG-1979,Dos Santos,6688,7052,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.430895439620445,16.181201896879266,2.711124380407101,6.0615071337966,0,0.6296203321200156,1
1999,Angola,540,ANG-1979,Dos Santos,7053,7417,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.501727297914171,16.212511794867993,2.5018404332158157,5.608808827689981,0,0.63025951781862,1
2000,Angola,540,ANG-1979,Dos Santos,7418,7783,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.549301331501627,16.24329467562151,2.433619808676572,5.924685641209091,0,0.6308408714764279,1
2001,Angola,540,ANG-1979,Dos Santos,7784,8148,0,0,1,1,1,-6,0,0,1,Autocracy,0,0,1,7.607697436070321,16.27308712008032,2.3379277057797174,6.32115273221696,0,0.631365006974598,1
2002,Angola,540,ANG-1979,Dos Santos,8149,8513,0,0,1,1,1,-2,0,1,0,Anocracy,0,0,1,7.679013311295195,16.302926556701056,2.65565832967106,6.259123953930003,0,0.6318320968768092,1
2003,Angola,540,ANG-1979,Dos Santos,8514,8878,0,0,1,1,1,-2,0,1,0,Anocracy,0,0,1,7.833073881046227,16.33667520305479,2.3736930470109647,6.41360257835334,0,0.6322426285121231,0
2004,Angola,540,ANG-1979,Dos Santos,8879,9244,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,7.905415214556819,16.375520815049175,2.6190688920902985,6.534608816081159,0,0.6325969635995243,0
2005,Angola,540,ANG-1979,Dos Santos,9245,9609,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.027573996879028,16.416729532814195,2.893030092583696,6.88364301268806,0,0.6328954773443805,1
2006,Angola,540,ANG-1979,Dos Santos,9610,9974,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.218455721152752,16.455431800013987,2.821813762085704,7.344345651362391,0,0.63313845199827,0
2007,Angola,540,ANG-1979,Dos Santos,9975,10339,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.432144390367405,16.49206940398038,2.88693264103397,7.563038241640083,0,0.6333266666463798,0
2008,Angola,540,ANG-1979,Dos Santos,10340,10705,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.661042125276301,16.5291239226034,2.775864890335894,7.744486963023699,0,0.6334601842386259,0
2009,Angola,540,ANG-1979,Dos Santos,10706,11070,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.816371161470212,16.566488055881823,3.060929139730159,8.090361918068618,0,0.6335397120877,1
2010,Angola,540,ANG-1979,Dos Santos,11071,11435,0,0,0,0,0,-2,0,1,0,Anocracy,0,0,1,8.866102637534432,16.604248181943426,2.78301764131582,7.559382741054374,0,0.6335656879379223,0
2011,Angola,540,ANG-1979,Dos Santos,11436,11800,0,0,0,0,0,-2,0,1,0,Anocracy,NA,NA,NA,8.925409946226997,16.64191844439493,2.561307390376605,7.782128688760497,0,0.6335385086711651,NA
2012,Angola,540,ANG-1979,Dos Santos,11801,12166,0,0,0,0,0,-2,0,1,0,Anocracy,NA,NA,NA,8.989194823324645,16.679116736714338,2.5866117507233604,7.968953242204286,0,0.6334586296819431,NA
2013,Angola,540,ANG-1979,Dos Santos,12167,12531,0,0,0,0,0,-2,0,1,0,Anocracy,NA,NA,NA,9.03323869713115,16.717039838556317,2.69088511849738,7.8813982691828794,0,0.6333266233695516,NA
2014,Angola,540,ANG-1979,Dos Santos,12532,12896,0,0,0,0,0,-2,0,1,0,Anocracy,NA,NA,NA,9.04357029527055,16.755069755602833,2.7014133790147534,7.843760722760145,0,NA,NA
1960,Argentina,160,ARG-1958,Frondizi,610,975,0,0,0,0,0,5,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,1,0.1382339882413144,1
1961,Argentina,160,ARG-1958,Frondizi,976,1340,0,0,0,0,0,5,0,1,0,Anocracy,0,1,0,9.089414904047302,16.841578467868377,0.5139225448877707,3.7583393119381263,1,0.1391644529664665,0
1962,Argentina,160,ARG-1958,Frondizi,1341,1428,1,1,0,0,0,5,0,1,0,Anocracy,0,1,0,9.142489705068009,16.857677032107517,0.5573314460656323,4.018013010186729,1,0.14009964344604442,0
1962,Argentina,160,ARG-1962,Guido,0,277,0,0,0,0,0,5,0,1,0,Anocracy,0,1,0,NA,NA,NA,NA,1,0.14009964344604442,1
1963,Argentina,160,ARG-1962,Guido,278,562,0,1,0,0,0,6,1,0,0,Democracy,0,1,0,9.110409533351133,16.87345597919444,0.5302987472558535,4.1749450235190855,1,0.14103971742709454,1
1963,Argentina,160,ARG-1963,Arturo Illia,0,80,0,0,0,0,0,6,1,0,0,Democracy,0,1,0,NA,NA,NA,NA,1,0.14103971742709454,0
1964,Argentina,160,ARG-1963,Arturo Illia,81,446,0,0,0,0,0,6,1,0,0,Democracy,0,1,0,9.070503426788383,16.888962982605662,0.4163399190835176,4.178236631552141,1,0.14198445387933611,1
1965,Argentina,160,ARG-1963,Arturo Illia,447,811,0,0,0,0,0,6,1,0,0,Democracy,0,1,0,9.153346650456063,16.90424325497888,0.41188729717475653,4.16539688202105,1,0.14293470693550592,1
1966,Argentina,160,ARG-1963,Arturo Illia,812,990,1,1,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.225721474014485,16.919339101585106,0.4192970514069272,4.189135622063031,1,0.1438898944535053,0
1966,Argentina,160,ARG-1966,Ongania,0,186,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,1,0.1438898944535053,0
1967,Argentina,160,ARG-1966,Ongania,187,551,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.2179116374725,16.93397378379892,0.4011918992092006,4.211743744353923,1,0.1448506726048875,1
1968,Argentina,160,ARG-1966,Ongania,552,917,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.230142999272362,16.948140894293577,0.38413730781404737,4.243992777961855,1,0.14581715627509972,1
1969,Argentina,160,ARG-1966,Ongania,918,1282,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.25770094333602,16.96226780283299,0.3917497212473854,4.277600899888912,1,0.14678927135974995,1
1970,Argentina,160,ARG-1966,Ongania,1283,1441,1,1,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.325185763645223,16.976758371690146,0.4671240714728881,4.257734377532633,1,0.14776727874773088,0
1970,Argentina,160,ARG-1970-1,Lanusse,0,10,0,1,0,0,0,-9,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,1,0.14776727874773088,0
1970,Argentina,160,ARG-1970-2,Levingston,0,196,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,1,0.14776727874773088,0
1971,Argentina,160,ARG-1970-2,Levingston,197,277,1,1,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.362116806941977,16.99199286244539,0.4725250847949131,4.3519111746862835,1,0.14875126960211282,0
1971,Argentina,160,ARG-1971,Lanusse,0,281,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,1,0.14875126960211282,0
1972,Argentina,160,ARG-1971,Lanusse,282,647,0,0,0,0,0,-9,0,0,1,Autocracy,0,1,0,9.3929118975253445,17.008609638783906,0.4942397458473809,4.514707648923558,1,0.14974148707185375,0
1973,Argentina,160,ARG-1971,Lanusse,648,792,0,1,0,0,0,6,1,0,0,Democracy,0,1,0,9.406729185981574,17.025539322752227,0.4895231042276833,4.55766984376064,1,0.15073761799718388,1
1973,Argentina,160,ARG-1973-1,Campora,0,49,0,1,0,0,0,6,1,0,0,Democracy,0,1,0,NA,NA,NA,NA,1,0.15073761799718388,0
1973,Argentina,160,ARG-1973-2,Lastiri,0,91,0,1,0,0,0,6,1,0,0,Democracy,0,1,0,NA,NA,NA,NA,1,0.15073761799718388,0
1973,Argentina,160,ARG-1973-3,Peron,0,80,0,0,0,0,0,6,1,0,0,Democracy,0,1,0,NA,NA,NA,NA,1,0.15073761799718388,0
1974,Argentina,160,ARG-1973-3,Peron,81,262,0,1,0,0,0,6,1,0,0,Democracy,0,0,0,9.448648359810164,17.04274451611849,0.5309544414815557,4.697367925201386,1,0.15174006483094138,0
1974,Argentina,160,ARG-1974,"Peron, Isabel",0,183,0,0,0,0,0,6,1,0,0,Democracy,0,0,0,NA,NA,NA,NA,1,0.15174006483094138,0
1975,Argentina,160,ARG-1974,"Peron, Isabel",184,548,0,0,0,0,0,6,1,0,0,Democracy,0,0,0,9.494315582496638,17.059912638090122,0.7261062604425773,5.615707399461261,1,0.152748821552813,0
1976,Argentina,160,ARG-1974,"Peron, Isabel",549,637,1,1,0,0,0,-9,0,0,1,Autocracy,0,0,0,9.468542139105455,17.076751378314235,0.775760405054457,5.533623942949282,1,0.15376371660088672,1
1976,Argentina,160,ARG-1976,Videla,0,277,0,0,0,0,0,-9,0,0,1,Autocracy,0,0,0,NA,NA,NA,NA,1,0.15376371660088672,0
1977,Argentina,160,ARG-1976,Videla,278,642,0,0,1,1,1,-9,0,0,1,Autocracy,0,1,0,9.449042262206245,17.093834972217305,0.6420491523716112,5.596981488242052,1,0.15478507224494797,1
1978,Argentina,160,ARG-1976,Videla,643,1007,0,0,1,1,1,-9,0,0,1,Autocracy,0,1,0,9.490695669041504,17.110748281555665,0.7726427640689991,5.703315755705187,1,0.15581263439863924,1
1979,Argentina,160,ARG-1976,Videla,1008,1372,0,0,1,1,1,-9,0,0,1,Autocracy,0,1,0,9.428993858017527,17.12752227330927,0.7527265066887608,5.647490977424027,1,0.1568463259350633,1
1980,Argentina,160,ARG-1976,Videla,1373,1738,0,0,1,1,1,-9,0,0,1,Autocracy,0,1,0,9.481435640823564,17.144207889457633,1.04167426614815,6.304955225369876,1,0.15788618735300541,1
1981,Argentina,160,ARG-1976,Videla,1739,1826,0,1,1,1,1,-8,0,0,1,Autocracy,0,1,0,9.47883962501119,17.160835721811047,1.345634748538195,6.395582198214907,1,0.15893205789545684,1
1981,Argentina,160,ARG-1981-1,Viola,0,236,0,1,1,1,1,-8,0,0,1,Autocracy,0,1,0,NA,NA,NA,NA,1,0.15893205789545684,1
